	url	text	id	dot	title	published	date_raw
3487	http://neurostars.org/p/3487/	 Hi all, I'm analysing a group of subjects and I noticed that for a couple of them the upsampling option of the scanner was enabled. Is there a way in fsl to downsample these volumes to the same voxel size of the rest of the group? 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1509ee87958:74ef505:3534b282	first-story	Resample Voxels size in FSL	Sun, 25 Oct 2015 10:50:43 GMT	published:Sun, 25 Oct 2015 10:50:43 GMT -- Received: Sun, 25 Oct 2015 12:10:47 GMT
3482	http://neurostars.org/p/3482/	 Hi everyone, I have created a large number of ROIs that were made using fsl ImageMaths through Nipype, when I then tried using fsl ImageMeants I ran into the error of the images being in different spaces. the ROIs were made using fsl's MNI 2mm structural image. My bold images with the time series I want to extract are still in functional space. How do I go about getting these ROIs into their indi	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1509baff0a4:684319f:3534b282	first-story	Getting ROIs in 2mm MNI standard space to functional space	Sat, 24 Oct 2015 18:51:29 GMT	published:Sat, 24 Oct 2015 18:51:29 GMT -- Received: Sat, 24 Oct 2015 21:10:10 GMT
3481	http://neurostars.org/p/3481/	Résistance sac Kolkata tout dépend de la façon dont le traitement technique. Il y avait de repenser notre stratégie sur desigual spain en faisant un concept international. Les surfaces supérieures par rapport à Internet par lequel vous pouvez acheter une véritable produit sont en utilisant les sites desigual manteaux communs. Cela signifie essentiellement que des point de vente desigual, alors qu'	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_150991c7885:5c3a90f:48f117c4	first-story	voir ce que sac desigual soldes je ai frappé l'endroit	Sat, 24 Oct 2015 08:01:50 GMT	published:Sat, 24 Oct 2015 08:01:50 GMT -- Received: Sat, 24 Oct 2015 09:09:51 GMT
3479	http://neurostars.org/p/3479/	Étant donné que ces entreprises offrent d'importantes réductions dans leurs propres actifs, mais peuvent aussi se révéler une occasion de profit d'aubaine pour ceux qui sont prêts à obtenir et offrir. Vous allez acheter un faux, s'il vous plaît assurez desigual sac à main -vous que vous avez la même consistance et l'apparence. Ils étaient beaux, ils n'étaient pas juste moi. Habitudes il y a de nom	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_15092aba301:3bceff1:48f117c4	first-story	Tutorial: offrent Manteaux desigual avec les frais d'escompte	Fri, 23 Oct 2015 02:32:39 GMT	published:Fri, 23 Oct 2015 02:32:39 GMT -- Received: Fri, 23 Oct 2015 03:08:53 GMT
3478	http://neurostars.org/p/3478/	Les facteurs peuvent vraiment faire la place. Ni la volonté de solde leur meilleur vetement Desigual femme en solde ou la plaine peur d'encourir des dommages majeurs sur une piste de course avec congestionnés charge à l'autre vetement desigual femme . Duchesse infantile comparable à Cornwall, les boutiques en ligne les plus populaires dans le monde, Toutes les personnes qui ont utilisé le dit cett	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1508ece4a20:25b36a4:48f117c4	first-story	vous devez desigual france tenir votre esprit de la fièvre	Thu, 22 Oct 2015 07:00:09 GMT	published:Thu, 22 Oct 2015 07:00:09 GMT -- Received: Thu, 22 Oct 2015 09:08:15 GMT
3472	http://neurostars.org/p/3472/	 I have a standard 3-level analysis in FSL but I want for an ROI analysis to use the average of all my runs in the native space (instead of in the standard space). I know that I have the standard2example_func.mat that I can use to revert the statistical map to functional space bbut I was wondering if there was a better way to do this. Alternatively, as I understand it, each run is registered to th	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1508c3af3a2:1947d12:3534b282	first-story	Forum: FSL, average runs in functional native space	Wed, 21 Oct 2015 20:29:08 GMT	published:Wed, 21 Oct 2015 20:29:08 GMT -- Received: Wed, 21 Oct 2015 21:08:05 GMT
3471	http://neurostars.org/p/3471/	Créé à partir de rédaction à la retenue Lug doit en effet être d'or pommade ingestion traverse monde gamme la création de la pensée derrière la pensée puissante pour se cacher extérieure. Donc beaucoup plus âgé encore osent défier un desigual en solde rose, ne prenez pas la ligne dames, imprimé à la main à remplir avec Chic est le choix intelligent, et immédiatement battu le style doux qui ressemb	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_15089a744d9:997cb5:3534b282	first-story	où amarango soldes boutique desigual vous pouvez apprendre	Wed, 21 Oct 2015 07:59:17 GMT	published:Wed, 21 Oct 2015 07:59:17 GMT -- Received: Wed, 21 Oct 2015 09:07:32 GMT
3469	http://neurostars.org/p/3469/	As with an earlier post , I'm having trouble running my old pipeline on my new computer (that has a the newest version of FSL and the newest version nipype). This time, it's something to do with my preprocessing pipeline. When I pre-process the functional scan on the old computer, they run fine in FILM_GLS, but when I preprocess them on the new computer, the parameter estimate files produced by FI	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1508713df42:b80a436:5a7b0f5	first-story	preprocessing pipeline FSL 5.0.6 --> FSL 5.0.8	Tue, 20 Oct 2015 20:58:48 GMT	published:Tue, 20 Oct 2015 20:58:48 GMT -- Received: Tue, 20 Oct 2015 21:07:17 GMT
3466	http://neurostars.org/p/3466/	 I tried running the Tracking Quick Start example that goes with Dipy. However, the line csd_peaks = peaks_from_model(model=csd_model, data=data, sphere=sphere, mask=mask, relative_peak_threshold=.5, min_separation_angle=25, parallel=False) results in the following error message: --------------------------------------------------------------------------- LinAlgError Traceback (most recent call las	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1507ffe094a:9015a67:5a7b0f5	first-story	"Dipy example ""Tracking Quick Start"" throws an error"	Mon, 19 Oct 2015 09:31:09 GMT	published:Mon, 19 Oct 2015 09:31:09 GMT -- Received: Mon, 19 Oct 2015 12:06:06 GMT
3463	http://neurostars.org/p/3463/	" Hi, I am working on a mrtrix3 pipeline, my problem is how do I connect my bvecs and bvals to the input grad_fsl: the input in MRTrix3BaseInputSpec is defined as: grad_fsl = traits.Tuple( File(exists=True), File(exists=True), argstr='-fslgrad %s %s', desc='(bvecs, bvals) dw gradient scheme (FSL format') I tried mapping.connect([(inputnode_within, brainmask,[((""bvecs"",""bvals""),"" grad_fsl "")])]) but"	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1507654cf57:6526ad6:5a7b0f5	first-story	How do I connect tuples in Nipype	Sat, 17 Oct 2015 13:54:34 GMT	published:Sat, 17 Oct 2015 13:54:34 GMT -- Received: Sat, 17 Oct 2015 15:04:41 GMT
3462	http://neurostars.org/p/3462/	 I would like to do some motion correction and statistic parametric mapping on an intrinsic optical imaging dataset. I was able to convert the dataset to CSV values, with a semicolon separator for the third dimension (the data is 2D with a third temporal dimension). I am guessing that I could pretend this is just a 1-slice MR dataset, and analize it with the software usually used for MRI data anal	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1506df5a30d:3b52c53:5a7b0f5	first-story	Convert CSV to NifTi	Thu, 15 Oct 2015 23:19:04 GMT	published:Thu, 15 Oct 2015 23:19:04 GMT -- Received: Fri, 16 Oct 2015 00:03:46 GMT
3460	http://neurostars.org/p/3460/	Hi there, I'm a new user of nipype. My research group is currently using the software to create a neuroimaging pipeline which we plan on using to track the progression of Alzheimer's Disease. I'm trying to use the Label2Vol freesurfer interface to push labels from freesurfer space to our subjects' original T1 space but I'm not able to get it to run. The command itself works fine on my local machin	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_15066df289a:11b487a:b18dfa55	first-story	Errors encountered running Label2Vol interface in nipype	Wed, 14 Oct 2015 14:38:11 GMT	published:Wed, 14 Oct 2015 14:38:11 GMT -- Received: Wed, 14 Oct 2015 15:01:52 GMT
3457	http://neurostars.org/p/3457/	I'm very new to nipype and neuroimaging. Recently, I run the Normalize Example from Nipype Beginner's Guide(http://miykael.github.io/nipype-beginner-s-guide/normalize.html). There're 3 ways in this tutorial. 1. ANTs' complete normalization. 2. ANTs' partial normalization. 3. SPM's normalization. In my case, No.2 and No.3 methods are OK. But when I run ANTs' complete normalization, I got the follow	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_15052427926:7a74c32:b18dfa55	first-story	Nipype Beginner's Guide Normalize Example Error	Sat, 10 Oct 2015 12:59:38 GMT	published:Sat, 10 Oct 2015 12:59:38 GMT -- Received: Sat, 10 Oct 2015 14:58:19 GMT
3456	http://neurostars.org/p/3456/	Brainhack ( http://brainhack.org ) is a unique conference that convenes researchers from across the globe and a myriad of disciplines to work together on innovative projects related to neuroscience. Brainhack Americas ( http://brainhack.org/americas ) will unite several regional Brainhack events throughout North, Central, and South Americas during October 23, 24 & 25, 2015. Having several simultan	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1504efecb5b:6e2c484:4f18d3b0	first-story	News: Brainhack events throughout North, Central, and South Americas during October 23, 24 & 25, 2015	Fri, 09 Oct 2015 22:02:17 GMT	published:Fri, 09 Oct 2015 22:02:17 GMT -- Received: Fri, 09 Oct 2015 23:45:32 GMT
3455	http://neurostars.org/p/3455/	We are seeking a Scientist or Postdoctoral Fellow with a background in computer science, bioengineering or related fields. The successful candidate will contribute to research and development in the coherent and robust multi-modal analysis of longitudinal neuro or cardiac MR images collected across different sites. The research projects are funded in part by the NIH Big Data to Knowledge (BD2K) In	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1504efecb5b:6e2c483:4f18d3b0	first-story	Job: Scientist or Postdoctoral Fellow in Multimodal MRI Image Analysis	Fri, 09 Oct 2015 21:55:51 GMT	published:Fri, 09 Oct 2015 21:55:51 GMT -- Received: Fri, 09 Oct 2015 23:45:32 GMT
3454	http://neurostars.org/p/3454/	Dear all, I am currently undertaking my first steps in nipype and have produced a pipeline that iterates over subject_id and series_pattern in a dicom directory tree, converts specific dicom series to nifti and stores the nifti files in an output folder: https://gist.github.com/michimichi/0f4068712533de9bf2bb#file-dicomconversion-py I am using two iterables to loop over the dicom directory, and co	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_15047e7dada:47b0f70:4f18d3b0	first-story	Datasink output - directory structure	Thu, 08 Oct 2015 11:48:41 GMT	published:Thu, 08 Oct 2015 11:48:41 GMT -- Received: Thu, 08 Oct 2015 14:43:08 GMT
3453	http://neurostars.org/p/3453/	 I would like to resample a fmri image (nii or.img) with dimensions 53x63x46 to an new image with 256x256x256. In fact, I just need the new 3D array (matrix). If is not possible, do you know how SPM (matlab)does it? If possible, the code. Source image files, example: IMG Dimension (53x63x46) : https://www.dropbox.com/s/25oa0wr7prbcbl7/fica_3.img?dl=0 HDR: https://www.dropbox.com/s/4quyx60wraiw2o4/	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_15045546b06:39bba86:4f18d3b0	first-story	Resampling fmri image changing the voxel dimension using R.	Thu, 08 Oct 2015 00:39:00 GMT	published:Thu, 08 Oct 2015 00:39:00 GMT -- Received: Thu, 08 Oct 2015 02:42:51 GMT
3451	http://neurostars.org/p/3451/	 Looking for urgent solution to get rid of financial burden from you head . Furnish loans ready to fulfill your need in very less time frame. You just need to fill an Payday loans Denver application form online with in a minuted and get instant approval . 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_15037cc33b3:359b5d6:4f18d3b0	first-story	News: Finance manager - Payday Loans Denver	Mon, 05 Oct 2015 11:18:27 GMT	published:Mon, 05 Oct 2015 11:18:27 GMT -- Received: Mon, 05 Oct 2015 11:39:00 GMT
3450	http://neurostars.org/p/3450/	 I am trying to run the famous faces example script from nipype: http://nipy.org/nipype/users/examples/fmri_spm_face.html . It fails with the following error output: https://bpaste.net/show/b056e3601f66 I guess this is because nipype sends the commands directly to MATLAB and not to SPM.... Is there any way to get nipype to work with octave-SPM? 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_15028f15c33:4841d84:4f18d3b0	first-story	Nipype and SPM for Octave	Fri, 02 Oct 2015 12:45:40 GMT	published:Fri, 02 Oct 2015 12:45:40 GMT -- Received: Fri, 02 Oct 2015 14:25:17 GMT
3448	http://neurostars.org/p/3448/	 Dear all, I'm still trying to figure out 4D realignment. I had SpaceTimeRealigner running, but I realized that I was only realigning within run, and not between them. Referring to the reference article, it says that it realigns multiple runs by computing a mean image within run after 4D realignment, realigning those mean images to each other, and then composing that transform with the within run 	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_150246dd0f2:3149d72:4f18d3b0	first-story	yet another question about SpaceTimeRealigner and how to write files	Thu, 01 Oct 2015 15:04:44 GMT	published:Thu, 01 Oct 2015 15:04:44 GMT -- Received: Thu, 01 Oct 2015 17:23:08 GMT
3443	http://neurostars.org/p/3443/	Hi. This might be a beginners mistake, since I am fairly new to Nipype and Python. I get these IOError (please see below) when I try to run the Nipype FSL functions (FLIRT & BET) and Dcm2nii function from MRICRON in both Anaconda and IPyhon. With BET & FLIRT i use more options but the Dcm2nii are the same as the example: http://nipy.org/nipype/interfaces/generated/nipype.interfaces.fsl.preprocess.	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1501fea61a3:18000cd:b18dfa55	first-story	FSL, MRICRON & Nipype IOError	Wed, 30 Sep 2015 20:05:27 GMT	published:Wed, 30 Sep 2015 20:05:27 GMT -- Received: Wed, 30 Sep 2015 20:21:05 GMT
3442	http://neurostars.org/p/3442/	 I'm revisiting a pipeline that I build last year based on the fmri_fsl.py example . One of the connections (live 407 in the example) takes an output from FILMGLS called 'corrections'. That output doesn't exist in the 0.11 documentation. The pipeline ran fine in 0.10, but on my new machine with 0.11 the script throws an error when I try to get the 'corrections' from FILMGLS. What would be the easi	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1501fea61a3:18000cc:b18dfa55	first-story	fmri_fsl.py example in 0.11.0	Wed, 30 Sep 2015 17:25:22 GMT	published:Wed, 30 Sep 2015 17:25:22 GMT -- Received: Wed, 30 Sep 2015 20:21:05 GMT
3441	http://neurostars.org/p/3441/	" So I'm thinking of using AFNI's 3dDeconvolve on my seed time series for a PPI analysis in a nipype pipeline. The data are sparse , have a TR of 6.0 and a TA of 2.0. I'm a bit confused as to what would be the best way to set up the 3dDeconvolve command. What's the ""optimal"" way of doing this? "	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1501c0d0954:29ece3:b18dfa55	first-story	Using AFNI's 3dDeconvolve on Sparse data, event related design	Tue, 29 Sep 2015 23:25:47 GMT	published:Tue, 29 Sep 2015 23:25:47 GMT -- Received: Wed, 30 Sep 2015 02:20:27 GMT
3440	http://neurostars.org/p/3440/	" I encountered a paper with the following methods: ""The 3D static PET image is obtained one per subject. Since we do not have multiple PET scans per subject, we couldn’t generate a single network per subject. So we used the Jackknife resampling technique to generate additional networks. For a group with n subjects, one subject is removed and the remaining n − 1 subjects are used to construct a net"	asvvdx865ekZS29zuuNNEfOY/yfHzvvxJ7EvaV1yXyU=_1500580a632:17f37542:98c27739	first-story	using jackknife estimator to generate per-subject FDG-PET functional connectivity networks	Fri, 25 Sep 2015 15:35:11 GMT	published:Fri, 25 Sep 2015 15:35:11 GMT -- Received: Fri, 25 Sep 2015 17:15:28 GMT
